,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
0,-7.355603496651769e-17,7.706686520768426e-17,-2.3175151869480256e-17,-1.269459653399058e-16,-3.562465506699385e-16,1.9510824292140479e-16,5.279744491954835e-16,-3.0181263209190257e-16,5.893241663726378e-13,4.3253304712322844e-18,-2.836980308841991e-16,4.709758525715463e-12,2.731920162996262e-15,0.012433351661025932,-2.392875896010338e-16,1.4763223489311809e-16,7.366481964596195e-16,0.3083311166136185,0.06289627896627716,-1.1107058430559853e-10,1.0912076442761276e-10,-3.8488948371442886e-10,-1.9970797469535976e-16,0.00353606572938546,-2.12109211502002e-11,9.763418281962791e-14,2.921822161647229e-16,9.608105483135254e-17,-2.2392216810309268e-14,1.0587231395382058e-14,-7.593630398206928e-12,1.5613857193434161e-16,-1.1364344743845225e-17,8.452797982563728e-17,5.904194720303587e-15,-0.22275618300074315,1.7711104572737277e-07,9.266973126752706e-16,-6.168849458508909e-15,1.881462156593517e-13,-1.0005441406857584e-12,0.10467089001046158,0.6985461543331939,0.10777671034660694,0.04825507247196287,-1.625600554829325e-05,4.7048529165014214e-07,-3.639345871554461e-09,3.76030890336605e-07,8.531593126139991e-08,0.00020832991199637617,-3.501474078375065e-07,4.24030528487816e-06,-5.0078856357173205e-06,-4.461164021342826e-05,0.006007852547435343,-5.211718762600063e-07,-4.469360113330903e-09,-6.082786204379878e-07,0.00015114336483091015,4.7975344741533135e-06,-9.994830499932725e-06,6.151237670980136e-05,0.0035114779571602758,-0.010640553613174992,-0.05803401244571947,0.02187977142421588,-0.027803394712281975,-0.002071759411296611,0.009876593408042535,0.0001378663155151672,-4.301283393064713e-05,0.0020585494365994677,0.003010320845615695,-0.005828041570914874,0.003386172996091163,-0.005070507047288263,0.0017833788364828161,0.00017477165218306555,-0.5773502691896227,-0.0006101422161724088,-0.0008049183280489795,0.002030390720739682,-0.0020466095276384768,0.001990693800269795,-0.0011842415873785153,0.0005852876864415609,0.0001369496991118084,0.0006313502885379864,-0.0005634536310016775,0.0006105661849318502,0.0007060572770688986,0.00012644930330511076,0.0006650354539688829,-0.00032714256595867114
1,-1.3287425280536401e-16,-2.7184681184633536e-16,1.3619534607946316e-16,-4.151993706196606e-17,1.8811714454715394e-16,-2.660036739789342e-16,4.583271580694603e-17,7.702074718732763e-16,1.3240452161483137e-12,-4.047668340513677e-17,1.2717441454262071e-16,5.9003822767791415e-12,8.25377020556842e-15,0.02449070745342981,4.1164539657656804e-16,-1.414936775826819e-16,-1.7198804913151573e-15,-0.10339536522974212,-0.3054702715401577,-2.3091822472180832e-10,2.2688886899492196e-10,-3.821723298024631e-10,5.75729972911426e-17,0.00669379667982951,3.5046884739790973e-11,-3.3595319727254896e-13,2.9309919286811767e-16,-5.169625240235681e-16,-4.219377722599718e-14,1.9941950503058433e-14,1.6694113395468125e-11,-5.135562311163925e-16,3.754679270980483e-16,-1.2986446637187888e-15,1.7783826991319696e-14,0.07016409459649049,2.2399695932671363e-07,1.6393729731133905e-15,-1.7618090543848857e-14,-8.274551072466862e-14,1.5774141668251737e-13,-0.49029597846332723,-0.22140112489605426,-0.5060904107038082,-0.09312496404261329,3.8410129706567874e-05,-8.773361230521088e-07,2.1111532817291105e-09,-4.1681898772355706e-07,-9.829185052481624e-08,-0.00033306685035501337,4.636483580575372e-07,-7.138506945881415e-06,4.6802954169394134e-05,0.00019192187826508295,0.015318296078068068,2.2785981932577866e-06,9.813944983187862e-09,-4.61812732700675e-06,0.00027917137456738247,9.258927177365686e-06,-7.271091295822164e-07,-8.768289659819698e-06,-0.000875975517422957,0.0036679186755950222,0.01856615676420031,-0.007464978225784938,0.009337189071510127,-0.000907629333819796,-0.045734124438576426,-0.00016794998452759,2.821789878781361e-05,-0.002413895696440677,-0.0021375327008690548,0.0020278642377562005,0.002589728990150061,-0.00018716877808437634,-0.0017595111404693805,-0.0007620562412870477,-0.5773502691896236,0.00020300434821767088,5.793487366590014e-05,-0.0037314199264326707,0.00012118959865471507,0.002088198000888396,0.00048704543142647877,-0.003218678926525807,-0.0001628597594715953,0.001037735793012735,-0.0007350224367147923,0.0016032813558034035,7.243491216944144e-05,-3.875913051685815e-05,-0.0005262924422012767,0.0006851381042453195
2,-1.0301227397055766e-16,-4.951492635649728e-17,9.765573144956816e-17,7.096009387006881e-16,6.108882688143224e-16,-1.8426476817671769e-16,-1.3979490766440813e-16,1.1082139261913708e-16,-1.9131141128120507e-12,-1.7407666449003371e-16,2.4291479233869906e-16,-1.0610768980736535e-11,-1.3935234096974023e-14,-0.03692405911445586,-1.355645834915918e-16,-7.609203868346294e-18,6.708230072827954e-16,-0.20493575138387563,0.2425739925738802,3.419878877840489e-10,-3.3600833629009615e-10,7.670620910726457e-10,9.928524111659298e-17,-0.010229862409208383,-1.3835981350073442e-11,2.3874098130821123e-13,-1.6442685907690905e-16,2.054833364011407e-16,6.497328479274642e-14,-3.0304967334154256e-14,-9.100471698984174e-12,-4.692900483827524e-17,-2.2651118492767017e-16,2.0723708736801904e-15,-2.3802329754159082e-14,0.15259208840425798,-4.011080039639799e-07,-2.425548411488175e-15,2.3558403352242973e-14,-1.050456657956613e-13,8.430138417141028e-13,0.38562508845286525,-0.4771450294371317,0.3983137003571889,0.044869891570663054,-2.2154124159774264e-05,4.068508316586907e-07,1.528192106969764e-09,4.078809795822175e-08,1.297591923425314e-08,0.00012473693836208846,-1.1350095015924175e-07,2.8982016604255876e-06,-4.179506853295012e-05,-0.00014731023805041428,-0.0213261486255293,-1.757426317087461e-06,-5.344584728751233e-09,5.226405947548822e-06,-0.00043031473939864144,-1.405646165194561e-05,1.0721939628654167e-05,-5.274408704896029e-05,-0.0026355024397019147,0.006972634937527699,0.03946785568148228,-0.014414793198396983,0.01846620564073675,0.0029793887451253884,0.03585753103048401,3.0083669011632764e-05,1.4794935143554179e-05,0.00035534625982853297,-0.0008727881447655827,0.0038001773331854207,-0.005975901986256067,0.005257675825301881,-2.3867695989715676e-05,0.0005872845890921452,-0.577350269189631,0.00040713786800283596,0.0007469834543312033,0.0017010292057387296,0.0019254199289704165,-0.004078891801162877,0.0006971961559586788,0.002633391240084528,2.5910060358951884e-05,-0.0016690860815517033,0.0012984760677146273,-0.002213847540733251,-0.000778492189217523,-8.769017278519442e-05,-0.0001387430117405267,-0.0003579955382967494
3,-2.9641446796685184e-17,-1.6118167556107602e-16,-3.5432849160314576e-17,-1.2590435100106825e-16,2.466698349406445e-16,4.774708075701911e-16,-9.862396141404893e-17,2.950150724626393e-16,1.0107522966824142e-10,1.6703316927160974e-16,7.108650638251121e-16,2.955295545623494e-10,5.284034937813024e-13,0.4305895800363205,-6.408567969187097e-17,2.7716072656571897e-16,3.2161313313258854e-16,-0.7440063548641673,0.30328476374538016,-5.007411065195823e-09,4.9093917974587484e-09,-4.8327365151583425e-09,-7.186853995236592e-17,0.23870314837985054,1.375658053408273e-09,-2.22792941509261e-11,4.837484656456763e-17,-1.0683182674520094e-14,-1.550076893379621e-12,6.11751619126096e-13,-2.693608936820776e-10,-1.9385263922786588e-17,1.6313131499038587e-16,-2.504187464403736e-14,2.316015422081653e-13,-0.023901088050344372,1.688728686496162e-06,1.9669332314774336e-14,-1.4252203703771218e-13,-1.5486510618005094e-13,-5.791857385645318e-13,-0.06047821486982362,0.30141544415820043,-0.08584426177821314,-0.006779946401756693,-1.226172375890258e-06,9.471806935221761e-08,-1.501884985674815e-09,2.2372188266617513e-07,6.682692674755838e-08,0.0004197761743036512,-4.4392731833343123e-07,9.630421009604528e-06,-0.00012478146660295928,-0.0005924276484968584,-0.0667388194024637,-5.681396141384663e-06,-1.5806377426999225e-08,1.6532405084861783e-05,-0.0013105295901887997,-4.3530543584943305e-05,2.541223763862978e-05,-9.336826880175915e-05,-0.002981640281059424,-0.0015357366248829672,-0.05986785041297659,0.018251327753886985,-0.024929972037666857,-0.004679784721222852,-0.017249974497549198,0.0001702140065520522,-5.8542466436103936e-05,0.003967018707319296,0.005527195568845278,-0.011261200701769123,0.0027064676649333984,-0.006356620244793328,0.0011901742183021303,0.00010839640258358393,3.951745627401082e-15,0.0001524006532451739,-0.0012965093922667715,-0.00026044223507001326,-0.0026765536777581143,0.0009459887564702279,-0.0018637206797804246,0.0005701428865025552,0.00028107573858332193,6.674436357394885e-07,-0.0004681877986650379,0.005115352398871075,0.0006183373322692519,-7.432732046576026e-05,0.0013747719673279713,0.0006872181184470536
4,5.765185869164343e-17,1.8051411459402365e-16,-1.8562000299936157e-16,1.9766340790080388e-16,8.002491374384859e-17,8.753976317369755e-17,3.542820283117856e-16,2.6413446833536174e-16,1.0809005797577946e-10,4.983990798871662e-16,-6.114481447062244e-16,3.3231746668596844e-10,5.65397025440424e-13,0.4899357702523746,6.107464254901708e-16,5.073951655691625e-16,2.880182588692289e-15,0.5287003619188353,0.5539293248642301,-5.56942517858242e-09,5.461156242003416e-09,-6.534773541190976e-09,-8.945381242401341e-18,0.24645365106912484,1.3182899321388145e-09,-2.1987200328881938e-11,-1.5562282522217329e-18,-1.0867562799512573e-14,-1.599715634289582e-12,6.325751680168087e-13,-2.8015492019306603e-10,-2.5213953686555036e-16,2.635453426604352e-16,-2.6091167296295664e-14,2.36515226098314e-13,0.022071030886289467,1.7118859206608888e-06,1.9584115825601535e-14,-1.4353507212967055e-13,-1.5409702740273922e-13,-3.1010611477561305e-13,-0.1267418617750648,-0.23031099794309765,-0.17671692133709,-0.0485166671992991,9.383640871541323e-06,-2.171665812481413e-07,1.177266819868238e-09,-1.8789971859825404e-07,-2.772251611476797e-08,0.0001713738376890402,-3.991025508635529e-08,4.534526456913751e-06,-0.00011838390784379067,-0.000533675061269753,-0.0751626963859273,-5.00645362982655e-06,-1.0126866895787354e-08,1.7362644799651848e-05,-0.0015247465393001096,-5.032528968460279e-05,4.103342388661574e-05,-0.0001923750083448547,-0.008734897565391217,0.016318860258985598,0.03935689946180024,-0.01901757360295785,0.0224878036093985,-0.0010470451936997864,-0.03461781630618373,-7.354712322378773e-05,1.7287762759628458e-05,0.0002822869256249811,0.0001001801840984591,-0.0006729982720950885,-0.0034547458738958367,0.0031770144873894393,-0.0021582476067051335,-0.00022519967158219929,7.187300224859893e-16,0.001315784282529795,0.00023699932694950623,-0.004098984640241602,0.0011321602203446643,-0.002703262484030824,0.0002760999857481472,-0.0005090248566415941,3.5243221092093914e-05,-0.0011590228949022064,0.0005765773692865945,0.0039842619825847265,-0.0007204969086906781,-0.0003138656384158727,0.00011228738758355799,0.0013081546065076294
5,9.106667195402162e-17,-4.791291445021043e-16,1.9332487253662823e-16,-1.8977490187677516e-16,-7.822469024668998e-17,-5.367271092315878e-17,2.5673003591215964e-16,1.7828848321122446e-16,1.2384758245020722e-10,-9.515648538198514e-17,-5.482206313417603e-16,3.783669498973755e-10,6.499803428062122e-13,0.6068334678871478,5.740963921159776e-16,1.2764214668967236e-15,-1.249536217530258e-15,0.10191250716906955,-0.6633837404459001,-6.737867975191342e-09,6.6084074127213855e-09,-8.224798040994346e-09,-2.875049257447769e-17,0.26112540582116056,1.4130809444963668e-09,-2.300024629528875e-11,-1.168070768370355e-16,-1.1450752529493414e-14,-1.6938037130332587e-12,6.716285817251394e-13,-2.564255944527725e-10,8.380972189885454e-18,2.877215370811242e-18,-2.7736257484358e-14,2.50186020716612e-13,0.007590660202880218,1.7411734793841455e-06,2.0896769509911825e-14,-1.486229862423873e-13,-1.5515606586409222e-13,-3.530629323070234e-13,0.18364815776816132,-0.06178264561026099,0.24999661862897088,0.03202886769315132,-1.568551291512091e-05,3.6441944353916916e-07,-3.768863449925804e-10,2.683705073748722e-07,8.120719461099755e-08,0.0005685063621807422,-5.748902201375893e-07,1.3113408450822931e-05,-0.00017817454029363128,-0.0007864321183856689,-0.09664115990329027,-7.957347294090704e-06,-2.2598093491516214e-08,2.3665928502243636e-05,-0.0019204188217448177,-6.343870443190193e-05,4.216984207124088e-05,-0.00017826207990569276,-0.0072996863557315255,0.010164179615780453,0.00761306195292309,-0.006302105432187133,0.006563534607374027,0.0005444431515859654,0.04580495758842802,0.00022340487568284494,-3.2459476306746217e-05,0.004603076133886051,0.003953730502446045,-0.004357158171751564,-0.008166812662697797,0.0035289317111892597,0.0011453609051915426,0.0012293781572873985,3.167840882983578e-15,0.0009287074189657113,0.00012662336600287552,0.002955427829720034,0.0009066279424567846,-0.006531254083805464,-0.0006039483847178902,0.005425654026087902,0.0003275857740761622,-0.003065178946400702,0.001939468292854049,0.0010141397895834302,-0.0008578488541994442,-0.00024044256144508804,0.0011113861405472167,7.720812311171374e-06
6,-2.334065040143775e-17,-4.202873911125633e-16,-7.282314602937838e-17,1.0994306311335567e-16,5.712475271757994e-16,-1.9953782024345505e-16,-6.698542188263422e-16,1.2695065661848879e-17,-6.125442863184465e-10,-2.3944617628571817e-16,2.210758388191263e-16,-7.99996312283787e-10,-1.918541054265815e-12,-0.21686347298227415,-1.3939990787539632e-16,-4.599430659645921e-16,5.17524262526453e-17,0.08216618188808536,-0.03611682965451235,3.6507398874423847e-09,-3.5660192974338664e-09,9.806771975823824e-10,6.043111692143106e-16,0.3475378791550364,1.6036023544360297e-09,-1.8990918589760022e-11,7.597867694242821e-16,-1.2147112118397117e-14,-2.215722112375271e-12,9.731851864470918e-13,-6.615933432479853e-10,-2.993777091542502e-16,4.954919875313176e-16,-5.73806377075931e-14,5.857425929894474e-13,0.6199080044276607,4.4974106553373695e-06,5.2816046426439753e-14,-4.058912409191194e-13,-1.1892840986578689e-12,1.1341361941629025e-12,0.17629372355953507,0.12274883194269837,-0.1470056389534066,-0.03804785959433297,-1.799328346872084e-05,4.467177979982561e-07,-1.1333789767962692e-09,8.332806986574314e-07,2.670946063416512e-07,0.0018923932888277937,-1.9246906916843994e-06,4.371033336666777e-05,-0.000587126386576315,-0.002812049421569031,-0.3150844694036874,-2.6700893438304562e-05,-7.289392688219471e-08,7.809218818802278e-05,-0.0061738174572658734,-0.00020529843050102057,0.00011396774464661096,-0.00038681874444539485,-0.010127713667116957,-0.024630913350444796,-0.4190876323565526,0.1333223094825353,-0.17926131674968146,-0.03279490959755991,-0.17543412339042186,0.0008862073922003504,-0.00036377752230871947,0.021233728128004028,0.03327571913155568,-0.07340758291121097,0.03193781675562883,-0.05271166535554099,0.007484419783540405,-0.001090770771522834,4.549903213839178e-15,-0.0007334244888616575,-0.00982887355547886,-0.005391449714669367,-0.021038849491027113,0.017074822186852898,-0.012354778641287922,-0.0039013231130905243,0.0015012414228870194,0.004838896721239375,-0.0064564062117310455,0.03434330563412942,0.006095961482875012,-7.937608125445647e-05,0.008323145131357785,0.004667730321081683
7,1.4600548667377337e-16,8.073253881406505e-16,-7.699608823044919e-17,6.501269401037227e-17,2.664763652294011e-16,1.581736040134053e-16,-2.7860856345807667e-16,-3.059614419259703e-16,-6.555658752951277e-10,4.950482683672497e-16,-5.4509510090277716e-17,-9.844580073966527e-10,-2.0370954693584817e-12,-0.23460379019329877,-3.2073410959421995e-16,-6.748606804443075e-16,-8.375897663540857e-16,-0.042527220844293015,-0.0527555384578237,3.933064405817526e-09,-3.841268231198542e-09,1.5003362317720551e-09,5.380195353473757e-16,0.37357841221658167,1.355800733516642e-09,-1.8130829952755738e-11,-1.4986327236000198e-16,-1.1732969451518356e-14,-2.3812446962791953e-12,1.0501236473504e-12,-7.521487819475315e-10,8.640999079690317e-17,-8.904294648035554e-17,-6.086076348479203e-14,6.069206277932747e-13,-0.45227844683540636,5.361788873931488e-06,5.2661738375153907e-14,-4.187055063958132e-13,5.1593523521322725e-14,-3.0373076183588584e-12,0.35920688790097327,-0.07734661570151855,-0.2851199704977287,-0.10765884246238497,-3.5847943191806664e-05,8.720946852767365e-07,-1.0640454981029875e-09,-7.702109215566779e-07,-1.1574737497755385e-07,0.0006376644666573155,-9.036883586855471e-08,1.723963598760772e-05,-0.0005061543128948436,-0.0022907951448408945,-0.3349071645944855,-2.103697570310997e-05,-3.8242285429163795e-08,7.583601982017271e-05,-0.006847355331736879,-0.00022594107152492353,0.00020277406473445745,-0.0009975942287843047,-0.04726380135898682,0.09712043913569118,0.2803893606943828,-0.12801909722049157,0.15386820626200454,-0.007939334159953446,-0.3489973108500078,-0.001054713243478733,0.00020889712678888775,-0.008649838138931306,-0.009141231783954748,0.007245956247791748,-0.009148655142802395,0.01870042440636506,-0.019959155731844862,-0.004742572127266058,-1.3059009921852201e-14,0.008226516209863534,0.0019922640767883054,-0.0392227847809027,0.007519792459073651,-0.006520317754985746,0.003868841488663274,-0.01629203051625219,-0.0005046468165041056,-0.002092473442300117,0.00021500717008193437,0.027249026973276035,-0.003884895925332235,-0.0018984165980197715,-0.0021473626701829615,0.01014253046534324
8,-3.8627914479027905e-17,1.1466230919972312e-16,-9.434662008246997e-17,5.628353647107107e-17,-1.186910327310722e-16,-2.71164433257468e-16,-5.168609742266914e-16,-1.6638142284868085e-16,-7.470814773534344e-10,5.054345527282111e-17,5.951051206736839e-17,-1.0765215470280571e-09,-2.328863165062331e-12,-0.27009400038161874,-4.941845561125084e-16,-5.231252591083065e-16,-1.1024084144548836e-16,-6.805073257577993e-05,0.024838276022278498,4.501792195504761e-09,-4.397075015673227e-09,1.3329801322861722e-09,2.456233526624605e-16,0.4281462998307331,1.7221453337696653e-09,-2.2759568071629573e-11,-2.494537560224563e-16,-1.489668272240863e-14,-2.7291039750167924e-12,1.2010001740560378e-12,-3.467697201981883e-10,-1.8635318515845199e-16,2.7037161116760353e-16,-7.048788194429945e-14,7.128496446164964e-13,-0.11231369197440379,6.2974473999608426e-06,6.330839933816451e-14,-5.045460021906376e-13,-4.1165504753474657e-13,-2.233210765350799e-12,-0.47018062845974457,-0.019446404128547447,0.36702727510902705,0.049198540831741314,2.036961270421276e-05,-3.008891451211801e-07,-5.223710877460874e-10,1.1427811858553374e-06,3.3541668220794484e-07,0.002302184524181375,-2.3478766738140126e-06,5.3002280452923775e-05,-0.0007004743518666691,-0.0031094907841233877,-0.38935826733457135,-3.183922323317832e-05,-9.411321304050213e-08,9.511123524509054e-05,-0.0077549692245531595,-0.0002558915337430502,0.00017028522782357595,-0.0007121185305841726,-0.028840644139096473,0.04012806148761124,0.05998448207102956,-0.031771376264769925,0.036218873153669895,0.013780444872476247,0.4467798679510811,0.0015675493734007648,-0.00018849952393353714,0.027703717969024298,0.02076845515858364,-0.01304582250135104,-0.05898064732883136,0.031113324162029676,0.012336777943708887,0.010226603552177626,3.7941305585349754e-14,0.0038139800244462226,0.0027272327157490685,0.034241204062703826,0.008938754935281385,-0.04556420844649191,-0.0021811886647183963,0.04242112187541571,0.0019423531339145025,-0.020934240269412464,0.01453688305522003,-0.01060756454430917,-0.006110911169403383,-0.0009903729666100492,0.0061323212882891396,-0.004465977271105736
9,-1.8196487727038075e-15,9.617580581649216e-16,1.424686714769641e-15,-2.278717372273059e-16,-3.295163850405747e-16,-8.986488208432947e-17,3.6717013307760433e-16,2.573517089964683e-16,3.335711062387626e-09,2.6522399652346343e-17,-1.4900849692639091e-16,1.907047669188662e-09,7.268733886704306e-12,0.08935896558214161,6.101823897199877e-17,1.142973799774782e-16,-6.67248486157101e-17,-0.014356050535648937,0.010230717877845553,-3.6954303490473804e-09,3.5923500403026138e-09,2.465497955956356e-09,-6.794582182090587e-16,-0.3187021150214041,-2.8621185312925862e-09,3.49311243726137e-11,-7.961950545750241e-16,1.7875643717115616e-14,2.094354429966779e-12,-7.544714196193753e-13,8.723583778724666e-10,4.994782996634035e-16,-2.153556069582662e-16,1.1386906293808883e-14,-1.1324636720750627e-14,-0.45361336257754553,2.4466075500903133e-06,3.254921809246373e-15,-1.2504555398886306e-13,5.892678895179604e-13,-2.3977374994927973e-12,-0.12657980038212546,-0.19451278309477527,0.1245849844139377,-0.006147184965352412,2.325410923081526e-06,1.2226030083340514e-08,2.82273068743457e-10,7.055180296863919e-07,2.3858963431790636e-07,0.001992309858490383,-1.9010651951689377e-06,4.656178021038403e-05,-0.0006816879808711838,-0.003256158048900676,-0.39640659006456236,-3.106206982358139e-05,-8.357198156094765e-08,9.57942288835035e-05,-0.007862992048657896,-0.0002608371142011587,0.00016091177425995754,-0.0005786258370674878,-0.01688684648288196,-0.025470449959053044,-0.5412950568709359,0.1691560209697153,-0.22889896513036734,-0.04449676388761184,-0.22795547072282202,0.0012782626895263957,-0.0005081329489641999,0.030820587180725098,0.0481372537744717,-0.1067665126942699,0.0455333589281046,-0.081226315396811,0.011438324090504983,-0.001899204271393282,2.4522119386062938e-14,-0.0013272756581039465,-0.015449028431374778,-0.008543351876222982,-0.03177037168377794,0.024703345169031655,-0.017806056549205192,-0.005592043937449201,0.0021853047136139005,0.0069824219687753784,-0.009677300938645994,0.0513562278455039,0.009609848574216132,-8.86014755499413e-05,0.012844125799110038,0.007243273871820746
10,-1.840064158107351e-15,-2.9363828090788995e-16,2.120578313663232e-15,-1.6529298516473376e-16,-2.8981385480799576e-16,-9.153541932317041e-19,-1.7867680412509043e-16,9.10704814946297e-17,3.5974506839572614e-09,-2.3849024761445535e-16,-1.4631714324697784e-16,3.6148537340067703e-09,7.61932675274871e-12,0.09582292116774324,-1.6472525640944909e-16,5.498271347233738e-16,5.858268133244078e-16,0.0019076272125389086,0.012108908723813122,-4.058692757231731e-09,3.940307055716955e-09,4.985539753772349e-11,-1.4633285855325282e-16,-0.34133707019963444,-1.171184948861868e-09,2.368810367976217e-11,2.3201009461200155e-16,1.3941638715672841e-14,2.235553124807833e-12,-8.258703332096984e-13,1.2718275682722615e-09,-2.0566505169274352e-16,1.9138095036320797e-16,1.0103219912326566e-14,4.4137595375663426e-14,0.3274341239075242,2.130983906233423e-06,1.2371399353571395e-14,-1.6971488438939438e-13,-7.799009136372652e-13,-6.571561347096222e-15,-0.24851195393855668,0.15463018174347012,0.25561380927564237,0.02762103124927964,5.828995258127239e-06,9.71171910758032e-09,-1.4654018290636191e-09,3.402818448272277e-07,1.4268902930674662e-07,0.001528833478610053,-1.3129371338721825e-06,3.649043221677835e-05,-0.0006581786248454115,-0.003005463191397495,-0.4239044823294814,-2.8639584973979424e-05,-6.727288589436244e-08,9.713223146563783e-05,-0.008647192154963883,-0.0002853274301046006,0.0002587262665226944,-0.0012842127751513887,-0.061140949457972035,0.12608936884080627,0.3614525572222482,-0.1656321104334211,0.19889423078902616,-0.010566028526307414,-0.45688388075744013,-0.0013709158093773138,0.00027280361206457926,-0.0109903946404941,-0.012229545146766394,0.009861271893095451,-0.014427033527385025,0.028689448982868394,-0.030939622575501508,-0.007823930630477385,1.983839788523955e-14,0.012889076931278505,0.003159845903194084,-0.061788565191332946,0.011421714160505065,-0.01017821042818972,0.0054292069335234415,-0.024053860542900252,-0.0006368226240056038,-0.0033165412462423196,0.00033551588202498494,0.0409691158167843,-0.005982838109613521,-0.0029433120197630016,-0.003600387266433137,0.015979457316858625
